user_id,date,label
2911,2008-02-06,1
7437,2008-11-12,0
1404,2007-07-04,0
863,2006-12-27,0
6522,2008-09-04,0
9769,2009-10-09,0
6036,2008-08-03,0
13283,2010-07-31,0
6079,2008-08-06,1
8989,2009-05-31,0
3939,2008-04-22,0
5618,2008-07-08,0
5164,2008-06-19,0
5259,2008-06-23,0
6696,2008-09-08,0
10072,2009-11-09,0
5836,2008-07-22,0
9886,2009-10-21,0
3093,2008-03-13,0
5445,2008-06-29,0
1452,2007-07-06,0
2419,2007-10-22,0
1948,2007-08-11,0
10535,2009-12-29,0
7374,2008-11-04,0
4355,2008-05-17,0
4221,2008-05-10,0
2763,2008-01-05,0
8783,2009-04-30,0
1522,2007-07-09,0
385,2006-09-04,0
8054,2009-02-01,0
4892,2008-06-10,0
4565,2008-05-27,0
1942,2007-08-10,0
10793,2010-02-02,0
3120,2008-03-18,0
6293,2008-08-18,0
9682,2009-09-26,0
7852,2009-01-12,0
6444,2008-09-01,0
9815,2009-10-15,0
4494,2008-05-24,0
2135,2007-09-16,0
10558,2010-01-02,0
7150,2008-10-12,0
7550,2008-11-23,0
10108,2009-11-14,0
2379,2007-10-14,0
7640,2008-12-07,0
3539,2008-04-02,0
131,2006-08-24,0
2006,2007-08-21,0
6101,2008-08-08,0
624,2006-10-19,0
2211,2007-10-01,0
4868,2008-06-09,0
8510,2009-03-20,0
4484,2008-05-23,0
4419,2008-05-20,0
7498,2008-11-18,0
12081,2010-05-14,0
395,2006-09-07,0
2412,2007-10-20,1
8434,2009-03-11,1
9702,2009-09-26,0
6593,2008-09-05,0
8715,2009-04-21,0
7142,2008-10-12,0
12839,2010-07-10,0
8245,2009-02-20,0
1824,2007-07-24,0
590,2006-10-18,0
1001,2007-05-19,0
398,2006-09-08,0
7159,2008-10-13,0
5874,2008-07-24,0
1058,2007-06-12,1
13234,2010-07-28,0
1360,2007-07-03,1
13084,2010-07-18,0
1148,2007-06-26,0
876,2007-01-01,0
12454,2010-06-15,0
11233,2010-03-22,0
13289,2010-07-31,0
505,2006-10-18,0
9432,2009-08-13,1
3489,2008-03-30,0
3278,2008-03-20,0
12013,2010-05-09,0
10358,2009-11-25,0
11871,2010-05-02,1
6402,2008-08-31,0
11018,2010-03-06,0
5081,2008-06-16,0
3371,2008-03-22,0
8009,2009-01-28,0
347,2006-08-30,0
4761,2008-06-05,0
2694,2007-12-20,0
4072,2008-05-01,0
5738,2008-07-16,0
506,2006-10-18,0
5011,2008-06-15,0
4274,2008-05-14,0
725,2006-10-30,0
2747,2007-12-30,0
3026,2008-03-02,0
1122,2007-06-24,0
9348,2009-08-05,0
6551,2008-09-05,0
4197,2008-05-09,0
10614,2010-01-11,0
3599,2008-04-05,0
10033,2009-11-06,0
12798,2010-07-10,0
13158,2010-07-22,0
4769,2008-06-05,1
5058,2008-06-15,0
12470,2010-06-17,1
9086,2009-06-18,0
8336,2009-03-02,0
2820,2008-01-18,0
12989,2010-07-14,0
10428,2009-12-06,0
7954,2009-01-23,0
11053,2010-03-07,0
1651,2007-07-12,0
8799,2009-05-02,0
9756,2009-10-06,0
2934,2008-02-11,0
5366,2008-06-27,0
1272,2007-07-03,0
1840,2007-07-26,0
5831,2008-07-22,0
11512,2010-04-15,0
2644,2007-12-09,0
11211,2010-03-19,0
4652,2008-05-31,0
2581,2007-11-21,0
7597,2008-12-01,1
7811,2009-01-05,0
484,2006-10-16,1
8839,2009-05-07,0
284,2006-08-28,0
5126,2008-06-18,0
8795,2009-05-01,0
6214,2008-08-14,0
9480,2009-08-22,0
12003,2010-05-08,0
3852,2008-04-17,0
12818,2010-07-10,0
2028,2007-08-24,0
2252,2007-10-08,0
12841,2010-07-10,0
7414,2008-11-08,0
2122,2007-09-11,0
12327,2010-06-06,0
12927,2010-07-12,0
79,2006-08-22,0
7743,2008-12-25,0
5247,2008-06-22,0
10042,2009-11-06,0
8749,2009-04-28,0
8295,2009-02-25,0
10733,2010-01-26,0
4270,2008-05-13,0
2836,2008-01-22,0
2165,2007-09-24,0
10124,2009-11-14,0
3359,2008-03-22,0
6292,2008-08-18,0
821,2006-12-03,1
1845,2007-07-26,0
7608,2008-12-02,1
7700,2008-12-16,0
2326,2007-10-10,0
7289,2008-10-26,0
3396,2008-03-23,0
12704,2010-07-04,0
12909,2010-07-11,0
3004,2008-02-26,1
10372,2009-11-27,0
5522,2008-07-02,0
8386,2009-03-07,0
7401,2008-11-07,0
9839,2009-10-16,0
9749,2009-10-05,0
10845,2010-02-11,0
12956,2010-07-13,0
2285,2007-10-08,0
7842,2009-01-11,0
3762,2008-04-13,0
6194,2008-08-13,0
5105,2008-06-17,0
2651,2007-12-12,0
794,2006-11-22,0
10541,2009-12-30,0
793,2006-11-22,1
1457,2007-07-07,0
11569,2010-04-19,0
11844,2010-05-01,0
4130,2008-05-04,0
9893,2009-10-22,0
9574,2009-09-10,0
399,2006-09-09,0
11458,2010-04-11,0
6476,2008-09-02,0
3406,2008-03-23,0
11952,2010-05-06,0
10192,2009-11-15,1
2000,2007-08-20,0
9630,2009-09-19,0
2296,2007-10-08,0
10195,2009-11-15,0
386,2006-09-04,0
2371,2007-10-14,1
12015,2010-05-09,0
7019,2008-09-28,0
9325,2009-08-02,0
9593,2009-09-15,0
12785,2010-07-10,0
5669,2008-07-11,0
10321,2009-11-22,0
12613,2010-06-27,0
12056,2010-05-12,1
3152,2008-03-20,0
8102,2009-02-05,0
6112,2008-08-09,0
10933,2010-02-21,0
7393,2008-11-06,0
1361,2007-07-03,0
4450,2008-05-22,0
2745,2007-12-29,0
12347,2010-06-08,0
9071,2009-06-15,0
2169,2007-09-24,0
487,2006-10-17,0
5799,2008-07-20,0
5776,2008-07-19,0
4067,2008-05-01,0
78,2006-08-22,0
587,2006-10-18,0
7961,2009-01-23,0
10089,2009-11-12,0
8929,2009-05-21,0
10983,2010-03-02,0
4822,2008-06-07,0
5699,2008-07-13,0
2533,2007-11-11,0
10242,2009-11-16,0
5376,2008-06-27,0
11527,2010-04-17,0
3340,2008-03-21,0
3022,2008-03-01,0
2164,2007-09-24,0
2709,2007-12-21,0
5322,2008-06-25,0
6466,2008-09-01,0
4071,2008-05-01,0
4724,2008-06-04,0
11696,2010-04-28,0
739,2006-11-01,0
12898,2010-07-11,0
11231,2010-03-22,0
7365,2008-11-03,0
5333,2008-06-25,0
3655,2008-04-07,0
4224,2008-05-11,0
12797,2010-07-10,0
3790,2008-04-13,0
12684,2010-07-03,1
7307,2008-10-27,0
2850,2008-01-27,0
4397,2008-05-19,0
1502,2007-07-09,0
2004,2007-08-21,0
507,2006-10-18,0
3260,2008-03-20,0
4336,2008-05-17,0
10154,2009-11-14,0
8335,2009-03-02,0
6227,2008-08-14,0
3608,2008-04-05,1
3043,2008-03-05,0
3794,2008-04-14,0
4138,2008-05-04,0
8035,2009-01-31,0
11428,2010-04-10,0
11367,2010-04-09,0
1312,2007-07-03,0
10416,2009-12-04,0
2081,2007-09-02,0
190,2006-08-25,0
11144,2010-03-12,0
8665,2009-04-15,0
11040,2010-03-07,0
6713,2008-09-08,0
6474,2008-09-02,0
13032,2010-07-15,0
1152,2007-06-26,0
4737,2008-06-04,0
10100,2009-11-13,0
950,2007-03-05,0
8103,2009-02-06,0
5773,2008-07-18,0
11832,2010-05-01,0
3355,2008-03-22,0
4205,2008-05-09,0
5400,2008-06-28,0
4271,2008-05-14,0
8559,2009-03-29,0
2657,2007-12-13,0
9669,2009-09-23,0
4240,2008-05-11,0
492,2006-10-18,0
7591,2008-11-30,1
7525,2008-11-20,0
9222,2009-07-16,0
525,2006-10-18,0
9193,2009-07-12,0
9890,2009-10-21,0
2946,2008-02-14,0
7748,2008-12-27,0
7207,2008-10-17,0
8757,2009-04-29,0
9437,2009-08-14,1
8802,2009-05-02,0
5070,2008-06-16,0
6497,2008-09-03,0
12634,2010-06-29,0
143,2006-08-25,0
8074,2009-02-02,0
12273,2010-06-01,0
2250,2007-10-07,0
118,2006-08-23,0
8562,2009-03-30,0
12880,2010-07-11,1
1062,2007-06-12,0
1508,2007-07-09,0
12723,2010-07-05,0
8609,2009-04-08,0
12415,2010-06-12,0
7333,2008-10-31,0
1377,2007-07-04,0
5447,2008-06-29,0
8942,2009-05-23,0
5373,2008-06-27,0
8841,2009-05-07,0
7467,2008-11-16,0
7176,2008-10-14,0
8160,2009-02-12,0
6273,2008-08-16,0
12621,2010-06-28,1
3859,2008-04-17,0
529,2006-10-18,0
5735,2008-07-15,0
9336,2009-08-03,1
7711,2008-12-17,0
600,2006-10-18,0
3777,2008-04-13,0
11435,2010-04-10,0
10246,2009-11-16,0
6306,2008-08-20,0
8713,2009-04-21,0
8463,2009-03-15,0
10868,2010-02-14,1
4663,2008-06-01,0
13042,2010-07-16,0
1036,2007-06-09,0
8073,2009-02-02,0
9997,2009-11-03,1
12279,2010-06-01,0
7712,2008-12-18,0
11349,2010-04-07,0
4161,2008-05-06,0
8329,2009-03-01,0
9604,2009-09-17,0
296,2006-08-28,0
9209,2009-07-14,0
9808,2009-10-15,0
4310,2008-05-16,0
4451,2008-05-22,0
1715,2007-07-16,0
10853,2010-02-11,0
7827,2009-01-08,0
13051,2010-07-17,0
8349,2009-03-04,0
8777,2009-04-30,0
6428,2008-08-31,0
5881,2008-07-24,0
3823,2008-04-15,1
2701,2007-12-21,0
6907,2008-09-19,0
11098,2010-03-08,0
5820,2008-07-21,0
1668,2007-07-13,0
883,2007-01-03,0
2152,2007-09-22,0
674,2006-10-23,0
7568,2008-11-25,0
12383,2010-06-10,1
8104,2009-02-06,0
11404,2010-04-09,0
9385,2009-08-08,0
9723,2009-09-30,0
8477,2009-03-16,0
1988,2007-08-19,0
9460,2009-08-19,0
6878,2008-09-16,0
833,2006-12-10,0
11614,2010-04-25,0
3522,2008-04-01,0
10250,2009-11-17,0
4745,2008-06-04,0
11729,2010-04-28,0
10597,2010-01-10,1
13039,2010-07-16,0
11669,2010-04-28,0
5001,2008-06-14,0
7223,2008-10-19,0
73,2006-08-22,0
1498,2007-07-09,0
9754,2009-10-06,0
9117,2009-06-22,0
7760,2008-12-29,0
2775,2008-01-09,0
11165,2010-03-14,0
8512,2009-03-21,0
2777,2008-01-10,0
6269,2008-08-16,0
10012,2009-11-04,0
11095,2010-03-08,0
11327,2010-04-05,0
2799,2008-01-15,0
3349,2008-03-21,0
8376,2009-03-06,0
1356,2007-07-03,0
12348,2010-06-08,0
4701,2008-06-03,0
6616,2008-09-05,0
10002,2009-11-03,0
12701,2010-07-04,1
3052,2008-03-07,0
2067,2007-09-01,0
690,2006-10-25,0
13241,2010-07-28,1
2167,2007-09-24,0
10431,2009-12-06,0
11132,2010-03-11,0
9205,2009-07-14,0
4182,2008-05-08,0
3383,2008-03-22,0
2176,2007-09-26,1
1880,2007-07-30,1
2567,2007-11-20,0
5089,2008-06-16,0
6605,2008-09-05,0
6926,2008-09-20,1
711,2006-10-28,0
6362,2008-08-26,0
3571,2008-04-04,0
7127,2008-10-10,0
11410,2010-04-10,0
6498,2008-09-03,0
12751,2010-07-07,0
12190,2010-05-23,0
712,2006-10-28,0
380,2006-09-03,1
6025,2008-08-02,0
5560,2008-07-04,1
4909,2008-06-11,0
8707,2009-04-19,0
2062,2007-08-31,0
2322,2007-10-10,0
12682,2010-07-03,0
1538,2007-07-09,0
4218,2008-05-10,0
1529,2007-07-09,0
10938,2010-02-22,0
7843,2009-01-11,0
2734,2007-12-27,0
12342,2010-06-07,0
4445,2008-05-21,0
9155,2009-07-02,0
2929,2008-02-10,0
4109,2008-05-03,0
13147,2010-07-22,1
714,2006-10-29,0
2574,2007-11-20,0
911,2007-01-16,0
681,2006-10-24,0
6975,2008-09-24,0
2410,2007-10-20,0
9507,2009-08-26,0
3226,2008-03-20,0
13137,2010-07-21,0
3555,2008-04-03,0
1149,2007-06-26,0
9076,2009-06-16,0
4375,2008-05-18,0
11429,2010-04-10,0
2390,2007-10-16,0
8851,2009-05-08,0
839,2006-12-14,0
7977,2009-01-25,0
3397,2008-03-23,0
9135,2009-06-26,0
3057,2008-03-07,0
853,2006-12-20,1
8844,2009-05-07,0
4371,2008-05-18,0
2245,2007-10-07,0
9254,2009-07-21,0
3732,2008-04-11,0
3853,2008-04-17,0
10620,2010-01-12,0
8576,2009-04-02,0
10748,2010-01-28,0
687,2006-10-25,0
9897,2009-10-22,0
1591,2007-07-09,0
3730,2008-04-11,0
10956,2010-02-24,0
1221,2007-06-30,1
542,2006-10-18,0
1690,2007-07-15,1
7976,2009-01-25,0
8706,2009-04-19,0
10011,2009-11-04,0
10723,2010-01-25,0
6901,2008-09-18,0
11528,2010-04-17,0
2014,2007-08-22,0
12654,2010-07-01,0
8,2006-08-21,1
8684,2009-04-17,0
1080,2007-06-15,0
11447,2010-04-11,0
8668,2009-04-15,0
4001,2008-04-28,0
6519,2008-09-04,0
1583,2007-07-09,0
2316,2007-10-09,0
473,2006-10-08,0
9327,2009-08-02,0
9952,2009-10-29,0
2523,2007-11-09,0
110,2006-08-23,0
8252,2009-02-21,0
2540,2007-11-13,0
4646,2008-05-31,1
7942,2009-01-21,0
541,2006-10-18,0
4818,2008-06-07,0
4320,2008-05-16,0
622,2006-10-19,0
993,2007-05-03,0
11921,2010-05-04,0
3487,2008-03-30,0
11158,2010-03-14,0
11505,2010-04-14,0
3647,2008-04-07,0
3837,2008-04-16,0
8030,2009-01-30,0
2297,2007-10-08,0
6047,2008-08-04,0
1126,2007-06-24,0
12962,2010-07-13,0
1296,2007-07-03,0
10379,2009-11-28,0
5644,2008-07-10,0
11243,2010-03-23,1
4256,2008-05-13,0
8587,2009-04-04,0
11539,2010-04-17,0
12183,2010-05-22,0
3966,2008-04-25,0
8291,2009-02-25,1
4540,2008-05-26,0
4192,2008-05-09,0
2793,2008-01-13,0
61,2006-08-21,0
2402,2007-10-18,0
5514,2008-07-02,0
3932,2008-04-22,0
8798,2009-05-02,0
6440,2008-09-01,0
4137,2008-05-04,0
6075,2008-08-06,0
3165,2008-03-20,0
11734,2010-04-29,0
12332,2010-06-06,0
3151,2008-03-20,1
11683,2010-04-28,0
8290,2009-02-25,0
12065,2010-05-13,0
11768,2010-04-29,0
344,2006-08-30,0
8786,2009-05-01,0
5410,2008-06-28,0
314,2006-08-29,0
8612,2009-04-08,0
7813,2009-01-05,1
1912,2007-08-03,0
8480,2009-03-17,0
8206,2009-02-17,0
2330,2007-10-10,0
6403,2008-08-31,0
11258,2010-03-25,0
9779,2009-10-11,0
3648,2008-04-07,0
11597,2010-04-23,0
3123,2008-03-19,0
7541,2008-11-23,0
6056,2008-08-05,0
5759,2008-07-17,0
2237,2007-10-06,0
4662,2008-06-01,0
8334,2009-03-02,0
2100,2007-09-06,1
2162,2007-09-23,1
2073,2007-09-02,0
2678,2007-12-18,1
9111,2009-06-21,0
11027,2010-03-07,0
6409,2008-08-31,0
5213,2008-06-21,0
9428,2009-08-12,0
5159,2008-06-19,0
5499,2008-07-01,1
9877,2009-10-20,1
4460,2008-05-22,0
7006,2008-09-26,0
9712,2009-09-28,0
13225,2010-07-27,0
10348,2009-11-24,0
8541,2009-03-26,0
3203,2008-03-20,1
6842,2008-09-14,0
9831,2009-10-15,1
315,2006-08-29,0
9902,2009-10-22,0
13250,2010-07-29,0
340,2006-08-30,0
2868,2008-01-31,0
8778,2009-04-30,0
3211,2008-03-20,0
4273,2008-05-14,0
12979,2010-07-13,0
13121,2010-07-20,1
12208,2010-05-24,0
11078,2010-03-07,0
10306,2009-11-21,0
615,2006-10-19,0
13131,2010-07-21,0
7047,2008-10-01,0
1530,2007-07-09,0
1391,2007-07-04,0
11538,2010-04-17,0
8026,2009-01-30,0
1574,2007-07-09,0
6234,2008-08-14,0
1190,2007-06-29,0
9291,2009-07-28,0
10675,2010-01-20,0
9693,2009-09-26,0
5593,2008-07-07,0
3855,2008-04-17,0
2917,2008-02-08,0
1157,2007-06-27,0
4431,2008-05-21,1
7112,2008-10-08,0
10253,2009-11-17,0
11309,2010-04-01,0
11412,2010-04-10,0
1833,2007-07-25,0
10160,2009-11-14,0
7515,2008-11-19,0
5655,2008-07-10,0
3559,2008-04-04,0
4432,2008-05-21,0
8893,2009-05-15,0
7804,2009-01-04,0
9094,2009-06-19,0
259,2006-08-27,0
12569,2010-06-23,0
10419,2009-12-05,0
6857,2008-09-15,1
3798,2008-04-14,0
3186,2008-03-20,1
9492,2009-08-24,0
11727,2010-04-28,0
1693,2007-07-15,0
6666,2008-09-07,0
7105,2008-10-07,0
9620,2009-09-19,0
1317,2007-07-03,0
1162,2007-06-27,0
8239,2009-02-20,0
11482,2010-04-13,1
811,2006-11-28,1
10314,2009-11-21,0
1505,2007-07-09,0
3481,2008-03-29,0
9391,2009-08-09,0
6163,2008-08-12,0
11922,2010-05-04,1
5988,2008-07-31,0
3875,2008-04-18,0
12851,2010-07-10,1
11307,2010-03-31,0
7038,2008-09-29,0
3683,2008-04-09,0
12344,2010-06-07,1
5615,2008-07-08,0
12225,2010-05-27,0
10925,2010-02-20,0
3112,2008-03-17,0
1648,2007-07-12,0
11982,2010-05-07,0
1863,2007-07-28,1
11295,2010-03-30,0
728,2006-10-31,0
5412,2008-06-28,0
3568,2008-04-04,0
11030,2010-03-07,0
9286,2009-07-26,0
9455,2009-08-17,0
1868,2007-07-28,0
2776,2008-01-09,0
5094,2008-06-17,0
10422,2009-12-05,0
5922,2008-07-27,0
8318,2009-02-28,0
9199,2009-07-13,1
5198,2008-06-20,0
11368,2010-04-09,0
1285,2007-07-03,0
8558,2009-03-29,0
11799,2010-04-30,0
9752,2009-10-06,1
8343,2009-03-03,0
8630,2009-04-11,0
7753,2008-12-28,0
11659,2010-04-28,1
2607,2007-11-27,0
1292,2007-07-03,0
5586,2008-07-06,0
1385,2007-07-04,0
12991,2010-07-14,0
3528,2008-04-02,0
6957,2008-09-22,0
12855,2010-07-10,0
4228,2008-05-11,0
11924,2010-05-05,0
13173,2010-07-23,0
3423,2008-03-24,0
10359,2009-11-25,0
3066,2008-03-08,0
8677,2009-04-16,1
9498,2009-08-25,1
685,2006-10-25,0
6662,2008-09-07,0
2854,2008-01-29,0
4937,2008-06-12,0
1691,2007-07-15,0
4896,2008-06-10,0
10727,2010-01-26,0
5115,2008-06-17,0
1287,2007-07-03,0
8325,2009-03-01,0
5053,2008-06-15,0
12858,2010-07-10,0
3332,2008-03-21,0
2642,2007-12-08,0
11930,2010-05-05,0
5809,2008-07-20,1
9329,2009-08-02,1
2670,2007-12-17,0
10258,2009-11-17,0
5083,2008-06-16,0
630,2006-10-19,0
1731,2007-07-16,0
8221,2009-02-18,0
2344,2007-10-11,0
271,2006-08-27,0
6804,2008-09-12,1
5098,2008-06-17,0
636,2006-10-20,1
3714,2008-04-10,0
12725,2010-07-05,0
819,2006-12-03,0
866,2006-12-27,0
5949,2008-07-29,0
1701,2007-07-16,0
6298,2008-08-19,0
5465,2008-06-30,0
2026,2007-08-24,0
10760,2010-01-30,1
2118,2007-09-11,0
11879,2010-05-03,0
7527,2008-11-20,1
7730,2008-12-22,0
3919,2008-04-20,1
12863,2010-07-10,0
7713,2008-12-18,0
3327,2008-03-21,0
8211,2009-02-17,0
8464,2009-03-15,0
3338,2008-03-21,0
13272,2010-07-30,0
4978,2008-06-14,1
5140,2008-06-18,0
11304,2010-03-31,0
3845,2008-04-17,0
11859,2010-05-02,0
6207,2008-08-13,0
2996,2008-02-24,0
8701,2009-04-19,0
7995,2009-01-26,0
1789,2007-07-21,0
9104,2009-06-20,0
10873,2010-02-15,0
1575,2007-07-09,0
11941,2010-05-05,0
927,2007-01-30,0
9238,2009-07-18,0
7094,2008-10-06,0
11584,2010-04-21,1
3014,2008-02-27,0
8655,2009-04-14,0
2893,2008-02-05,0
11981,2010-05-07,0
8750,2009-04-28,0
2699,2007-12-21,1
2618,2007-12-01,0
3772,2008-04-13,0
2475,2007-11-01,0
10319,2009-11-21,0
217,2006-08-26,0
763,2006-11-06,0
7651,2008-12-08,0
1615,2007-07-10,0
8849,2009-05-07,0
4640,2008-05-31,0
11182,2010-03-16,1
7814,2009-01-05,0
635,2006-10-20,0
10911,2010-02-19,0
6918,2008-09-20,0
7000,2008-09-26,0
13064,2010-07-17,1
5521,2008-07-02,0
6966,2008-09-23,0
7629,2008-12-06,0
2979,2008-02-20,0
2175,2007-09-26,1
11516,2010-04-15,0
7477,2008-11-16,0
96,2006-08-23,0
673,2006-10-23,0
12295,2010-06-04,0
12353,2010-06-08,0
2193,2007-09-28,1
12366,2010-06-08,0
10014,2009-11-04,1
3832,2008-04-15,0
5461,2008-06-30,0
1878,2007-07-30,0
4454,2008-05-22,1
438,2006-09-17,0
11085,2010-03-08,0
12594,2010-06-26,0
5652,2008-07-10,0
4405,2008-05-19,0
9931,2009-10-26,0
12703,2010-07-04,1
1792,2007-07-21,0
7920,2009-01-20,1
11270,2010-03-27,0
9273,2009-07-24,0
3726,2008-04-11,0
11759,2010-04-29,0
9188,2009-07-11,0
1922,2007-08-05,0
3426,2008-03-24,0
163,2006-08-25,0
6459,2008-09-01,0
7295,2008-10-26,0
10008,2009-11-04,0
6909,2008-09-19,1
13298,2010-08-01,0
12745,2010-07-06,0
3507,2008-03-31,0
1460,2007-07-07,0
193,2006-08-25,0
10512,2009-12-24,1
11351,2010-04-08,0
1047,2007-06-11,0
633,2006-10-20,0
7611,2008-12-02,0
12419,2010-06-12,1
6376,2008-08-29,0
8273,2009-02-23,1
8504,2009-03-20,0
5677,2008-07-12,0
11356,2010-04-08,0
1346,2007-07-03,0
7109,2008-10-08,1
1970,2007-08-16,0
7102,2008-10-07,0
8813,2009-05-04,0
1023,2007-06-08,0
2729,2007-12-25,0
13133,2010-07-21,0
11511,2010-04-15,0
12881,2010-07-11,0
5065,2008-06-16,0
7282,2008-10-25,0
11296,2010-03-30,0
6747,2008-09-10,0
7916,2009-01-19,0
13189,2010-07-25,1
4399,2008-05-19,0
10353,2009-11-24,0
9913,2009-10-23,0
7678,2008-12-12,0
11286,2010-03-28,0
8450,2009-03-13,0
13100,2010-07-19,0
7270,2008-10-23,0
2044,2007-08-27,0
9651,2009-09-21,0
89,2006-08-23,0
4877,2008-06-09,0
11753,2010-04-29,0
12994,2010-07-14,1
3056,2008-03-07,0
13316,2010-08-02,1
9722,2009-09-30,0
6238,2008-08-15,1
2406,2007-10-19,0
2716,2007-12-22,0
1507,2007-07-09,0
988,2007-04-30,0
11340,2010-04-06,0
2051,2007-08-28,0
10086,2009-11-11,0
5293,2008-06-24,0
1458,2007-07-07,1
10670,2010-01-19,0
11162,2010-03-14,0
6425,2008-08-31,0
578,2006-10-18,0
12595,2010-06-26,0
4091,2008-05-02,0
9755,2009-10-06,0
29,2006-08-21,0
2069,2007-09-02,0
5845,2008-07-22,0
1901,2007-08-01,1
5005,2008-06-15,0
7466,2008-11-16,0
1402,2007-07-04,0
3577,2008-04-05,0
11084,2010-03-07,1
400,2006-09-09,0
12130,2010-05-17,0
11259,2010-03-25,1
8101,2009-02-05,0
10125,2009-11-14,0
1603,2007-07-10,0
7889,2009-01-16,0
11979,2010-05-07,0
9826,2009-10-15,0
2299,2007-10-08,0
5838,2008-07-22,0
6838,2008-09-14,0
8605,2009-04-07,0
4391,2008-05-19,0
6312,2008-08-21,1
8752,2009-04-28,0
12950,2010-07-12,0
6353,2008-08-25,0
4537,2008-05-26,0
12667,2010-07-02,0
10564,2010-01-04,0
11772,2010-04-29,0
12169,2010-05-21,1
7993,2009-01-26,0
12939,2010-07-12,0
225,2006-08-26,0
7204,2008-10-17,0
1503,2007-07-09,0
2053,2007-08-28,0
12637,2010-06-29,0
13052,2010-07-17,0
3821,2008-04-15,0
12823,2010-07-10,0
8763,2009-04-30,0
4726,2008-06-04,0
11534,2010-04-17,0
12206,2010-05-24,0
6684,2008-09-07,0
4878,2008-06-09,0
12530,2010-06-20,0
12323,2010-06-06,1
3240,2008-03-20,1
9031,2009-06-08,0
10313,2009-11-21,0
1944,2007-08-10,0
8520,2009-03-22,0
3339,2008-03-21,0
3096,2008-03-14,1
7130,2008-10-11,0
1141,2007-06-26,0
9716,2009-09-29,0
11854,2010-05-02,0
11006,2010-03-05,0
428,2006-09-16,0
4007,2008-04-28,0
7951,2009-01-22,0
32,2006-08-21,0
8038,2009-01-31,0
11997,2010-05-08,0
12084,2010-05-14,0
12696,2010-07-03,0
8890,2009-05-15,0
3986,2008-04-27,0
1490,2007-07-08,0
7619,2008-12-04,0
5118,2008-06-17,0
9412,2009-08-10,0
11731,2010-04-28,0
9895,2009-10-22,0
1595,2007-07-09,0
5880,2008-07-24,0
5075,2008-06-16,0
11483,2010-04-13,0
1778,2007-07-20,0
7005,2008-09-26,0
2557,2007-11-18,0
12821,2010-07-10,0
1242,2007-07-01,0
7416,2008-11-08,0
12614,2010-06-27,0
1979,2007-08-18,0
2563,2007-11-19,0
11414,2010-04-10,0
12954,2010-07-13,0
6702,2008-09-08,1
2261,2007-10-08,1
11489,2010-04-14,0
10600,2010-01-10,0
10492,2009-12-20,0
11365,2010-04-09,0
10745,2010-01-28,0
8653,2009-04-13,1
8112,2009-02-06,0
186,2006-08-25,0
6830,2008-09-13,0
119,2006-08-23,0
4545,2008-05-26,0
2280,2007-10-08,0
10682,2010-01-21,0
11874,2010-05-03,0
5,2006-08-21,0
7454,2008-11-14,0
6290,2008-08-18,0
8108,2009-02-06,0
2925,2008-02-09,0
8165,2009-02-13,0
9817,2009-10-15,0
3733,2008-04-11,0
6687,2008-09-08,0
300,2006-08-28,1
1862,2007-07-28,0
1378,2007-07-04,0
7691,2008-12-14,0
6081,2008-08-06,0
9142,2009-06-27,0
4707,2008-06-03,1
5295,2008-06-24,0
3429,2008-03-24,0
10471,2009-12-15,0
12899,2010-07-11,0
2724,2007-12-24,0
11344,2010-04-06,0
7361,2008-11-03,0
12199,2010-05-24,0
7721,2008-12-21,0
1015,2007-06-05,0
6671,2008-09-07,0
10543,2009-12-30,0
6151,2008-08-11,0
13003,2010-07-14,0
7880,2009-01-14,0
4234,2008-05-11,0
2317,2007-10-09,0
1340,2007-07-03,0
11585,2010-04-21,0
7639,2008-12-07,0
700,2006-10-27,1
1934,2007-08-08,1
695,2006-10-26,0
12981,2010-07-13,0
696,2006-10-26,0
10454,2009-12-12,1
8144,2009-02-10,0
997,2007-05-05,1
4034,2008-04-29,0
1131,2007-06-25,0
5688,2008-07-12,0
5017,2008-06-15,0
2671,2007-12-17,0
3243,2008-03-20,0
3228,2008-03-20,0
7067,2008-10-03,0
9672,2009-09-24,0
7090,2008-10-05,0
5112,2008-06-17,0
11417,2010-04-10,0
6382,2008-08-29,0
7860,2009-01-13,0
12184,2010-05-22,0
12384,2010-06-10,0
9425,2009-08-12,0
9770,2009-10-10,0
11205,2010-03-19,0
2301,2007-10-08,0
6142,2008-08-10,0
2465,2007-10-30,0
9382,2009-08-08,0
6473,2008-09-02,0
13323,2010-08-02,0
4750,2008-06-05,0
10526,2009-12-28,0
2472,2007-11-01,0
12960,2010-07-13,0
10106,2009-11-14,0
5276,2008-06-23,0
12244,2010-05-29,1
1010,2007-06-01,0
3668,2008-04-08,0
9653,2009-09-21,0
865,2006-12-27,0
2867,2008-01-31,0
707,2006-10-27,0
3291,2008-03-20,1
8923,2009-05-20,0
8954,2009-05-25,0
6391,2008-08-30,0
9068,2009-06-14,0
6363,2008-08-27,0
2664,2007-12-15,0
6330,2008-08-22,0
12624,2010-06-28,0
2266,2007-10-08,0
9394,2009-08-09,0
3034,2008-03-03,0
2445,2007-10-26,0
9919,2009-10-24,0
1088,2007-06-17,0
9281,2009-07-25,0
11487,2010-04-13,0
5679,2008-07-12,0
13058,2010-07-17,0
11896,2010-05-03,0
7153,2008-10-12,0
304,2006-08-28,0
11422,2010-04-10,0
9683,2009-09-26,0
